year,S_12_5,delta_T,P_6_8,SDI,station_id
2012,12.0,7.245652173913041,226.59999999999997,0.3818438805600898,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2013,10.8,7.491304347826087,192.7,0.4174609303418532,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2014,7.7,8.846739130434784,45.4,1.464781011650276,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2015,20.1,7.570652173913045,96.2,1.5638440101376432,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2016,10.1,8.15108695652174,130.8,0.6241300298378826,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2017,16.2,7.779347826086957,101.65,1.2264631906756878,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2018,9.633333333333331,7.833695652173914,109.55000000000001,0.6819798914335969,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2019,10.73333333333333,7.833695652173914,109.55000000000001,0.7598530278256685,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1980,22.2,3.4217391304347835,163.6,0.46120354492960025,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1981,22.7,5.241304347826087,189.3,0.624865428401857,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1982,23.5,5.434782608695651,142.8,0.8875107856760515,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1983,19.500000000000004,4.820652173913044,207.4,0.45084118047239813,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1984,12.4,4.132608695652174,245.20000000000002,0.20805226148959538,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1985,34.2,2.7608695652173916,274.0,0.3432205175036601,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1986,18.7,4.9543478260869565,156.39999999999998,0.5882111921012099,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1987,22.200000000000003,5.002173913043477,179.0,0.6165745286684616,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1988,8.9,2.697826086956522,316.3,0.07564669505686898,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1989,10.400000000000002,5.516304347826088,127.1,0.44748245961195304,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1990,27.3,5.185869565217391,278.5,0.5063362693385812,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1991,36.8,4.282608695652174,136.5,1.1453057973659175,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1992,22.1,5.417391304347825,237.1,0.5026101967671514,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1993,21.6,4.870652173913043,141.2,0.7392991152590536,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1994,28.2,5.820652173913044,201.5,0.8101589439231024,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1995,19.6,3.6499999999999995,179.5,0.3961126895555569,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1996,16.2,4.08695652173913,255.6,0.2579172652244844,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1997,20.8,5.986956521739131,131.1,0.9419351360268756,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1998,38.5,6.95,254.5,1.0468293698399427,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1999,24.3,6.079347826086957,179.70000000000002,0.8170571196818808,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2000,32.2,5.51195652173913,227.19999999999996,0.7774024534191921,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2001,23.3,5.709782608695653,128.7,1.0249047387070072,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2002,26.6,6.032608695652174,146.1,1.0900934410357979,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2003,80.7,5.316304347826088,275.59999999999997,1.5504797378600033,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2004,24.299999999999997,6.005434782608695,205.1,0.7077032286225713,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2005,22.999999999999996,5.129347826086956,126.1,0.9274387129748035,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2006,28.9,5.7032608695652165,139.69999999999996,1.170583708366322,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2007,44.7,5.4576086956521745,160.2,1.512382444450917,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2008,43.3,6.414130434782609,251.0,1.1016507389145895,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2009,17.6,6.83804347826087,150.0,0.7964622553032349,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2010,45.2,3.3673913043478256,105.3,1.43043881837011,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2011,12.700000000000001,4.076086956521739,147.6,0.34811368043378316,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2012,13.5,6.064130434782609,235.4,0.3461478687834828,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2013,18.1,6.883695652173915,246.39999999999998,0.5034031848392729,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2014,32.4,7.150000000000002,145.7,1.5780098109028973,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2015,17.7,6.007608695652174,116.80000000000001,0.9018660766534852,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2016,27.4,6.721739130434782,301.1,0.6094391158642382,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2017,36.2,6.719565217391303,125.05000000000001,1.9281671856917306,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2018,16.200000000000003,8.889130434782608,272.7,0.5259356956650216,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
2019,31.600000000000005,6.171739130434781,249.4,0.7785346538236532,综合5要素_站点_53362_1980_2019_withptype_filled_withptype
1980,40.3,2.4217391304347826,165.70000000000002,0.5850902967777591,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1981,20.700000000000003,4.729347826086957,206.1,0.4724664909000101,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1982,46.1,4.714130434782609,175.1,1.2333429939154232,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1983,18.800000000000004,4.309782608695652,156.8,0.5131175411951209,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1984,12.899999999999999,3.032608695652174,261.40000000000003,0.14902812023509457,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1985,46.6,2.135869565217392,315.4,0.31447044435458293,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1986,11.7,4.4206521739130435,198.9,0.25860146613893475,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1987,11.100000000000001,4.1532608695652184,157.0,0.2915856286323607,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1988,12.4,1.9315217391304345,202.29999999999998,0.11774956092371883,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1989,7.700000000000001,5.060869565217391,124.10000000000001,0.31123870816543153,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1990,27.9,4.339130434782608,349.1,0.345688039994004,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1991,25.4,2.911956521739131,168.3,0.4366082525777372,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1992,28.200000000000003,4.344565217391304,262.1,0.46547998545427105,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1993,8.4,3.936956521739131,203.0,0.16202644271017813,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1994,28.2,4.819565217391304,214.9,0.6292059516574353,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1995,9.600000000000001,2.8119565217391305,288.9,0.093083797517257,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1996,12.100000000000001,3.3043478260869565,179.2,0.22174965083956955,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1997,17.299999999999997,5.117391304347826,216.29999999999995,0.40721602522774536,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1998,24.266666666666666,6.179347826086956,244.2,0.6112882714695111,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1999,19.6,5.219565217391305,300.09999999999997,0.3396471513056958,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2000,16.3,4.464130434782609,198.29999999999998,0.36491193158101054,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2001,11.8,4.921739130434782,189.79999999999998,0.30421659853337957,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2002,21.7,5.395652173913043,186.4,0.624439590655715,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2003,53.8,4.429347826086957,207.7,1.141250056192212,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2004,8.499999999999998,5.096739130434782,233.7,0.18450310288869637,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2005,16.2,4.1000000000000005,134.8,0.4887231262159872,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
